,name,qid,measure,value
36430,HTML BM25,75053,ndcg_cut.10,0.8352
36431,HTML BM25,75053,ndcg_cut.100,0.8352
36536,HTML BM25,75131,map,0.0
36537,HTML BM25,75131,recip_rank,0.0
36538,HTML BM25,75131,P.5,0.0
36539,HTML BM25,75131,P.10,0.0
36540,HTML BM25,75131,P.100,0.0
36541,HTML BM25,75131,ndcg_cut.5,0.0
36542,HTML BM25,75131,ndcg_cut.10,0.0
36543,HTML BM25,75131,ndcg_cut.100,0.0
36552,HTML BM25,75142,map,0.0247
36553,HTML BM25,75142,recip_rank,0.0385
36554,HTML BM25,75142,P.5,0.0
36555,HTML BM25,75142,P.10,0.0
36556,HTML BM25,75142,P.100,0.04
36557,HTML BM25,75142,ndcg_cut.5,0.0
36558,HTML BM25,75142,ndcg_cut.10,0.0
36559,HTML BM25,75142,ndcg_cut.100,0.1365
36608,HTML BM25,75180,map,0.2857
36609,HTML BM25,75180,recip_rank,1.0
36610,HTML BM25,75180,P.5,0.2
36611,HTML BM25,75180,P.10,0.1
36612,HTML BM25,75180,P.100,0.02
36613,HTML BM25,75180,ndcg_cut.5,0.2808
36614,HTML BM25,75180,ndcg_cut.10,0.2808
36615,HTML BM25,75180,ndcg_cut.100,0.3526
36792,HTML BM25,75321,map,0.8875
36793,HTML BM25,75321,recip_rank,1.0
36794,HTML BM25,75321,P.5,0.8
36795,HTML BM25,75321,P.10,0.4
36796,HTML BM25,75321,P.100,0.04
36797,HTML BM25,75321,ndcg_cut.5,0.973
36798,HTML BM25,75321,ndcg_cut.10,0.973
36799,HTML BM25,75321,ndcg_cut.100,0.973
36864,HTML BM25,75363,map,0.825
36865,HTML BM25,75363,recip_rank,1.0
36866,HTML BM25,75363,P.5,0.8
36867,HTML BM25,75363,P.10,0.4
36868,HTML BM25,75363,P.100,0.05
36869,HTML BM25,75363,ndcg_cut.5,0.8086
36870,HTML BM25,75363,ndcg_cut.10,0.8086
36871,HTML BM25,75363,ndcg_cut.100,0.8558
36928,HTML BM25,75397,map,0.4405
36929,HTML BM25,75397,recip_rank,1.0
36930,HTML BM25,75397,P.5,0.2
36931,HTML BM25,75397,P.10,0.3
36932,HTML BM25,75397,P.100,0.03
36933,HTML BM25,75397,ndcg_cut.5,0.477
36934,HTML BM25,75397,ndcg_cut.10,0.6415
36935,HTML BM25,75397,ndcg_cut.100,0.6415
37048,HTML BM25,75505,map,0.0
37049,HTML BM25,75505,recip_rank,0.0
37050,HTML BM25,75505,P.5,0.0
37051,HTML BM25,75505,P.10,0.0
37052,HTML BM25,75505,P.100,0.0
37053,HTML BM25,75505,ndcg_cut.5,0.0
37054,HTML BM25,75505,ndcg_cut.10,0.0
37055,HTML BM25,75505,ndcg_cut.100,0.0
37168,HTML BM25,75563,map,0.7222
37169,HTML BM25,75563,recip_rank,1.0
37170,HTML BM25,75563,P.5,0.8
37171,HTML BM25,75563,P.10,0.5
37172,HTML BM25,75563,P.100,0.09
37173,HTML BM25,75563,ndcg_cut.5,0.6144
37174,HTML BM25,75563,ndcg_cut.10,0.521
37175,HTML BM25,75563,ndcg_cut.100,0.7813
37264,HTML BM25,75627,map,0.6232
37265,HTML BM25,75627,recip_rank,1.0
37266,HTML BM25,75627,P.5,0.8
37267,HTML BM25,75627,P.10,0.8
37268,HTML BM25,75627,P.100,0.09
37269,HTML BM25,75627,ndcg_cut.5,0.6608
37270,HTML BM25,75627,ndcg_cut.10,0.7508
37271,HTML BM25,75627,ndcg_cut.100,0.7293
37400,HTML BM25,75736,map,0.0735
37401,HTML BM25,75736,recip_rank,0.25
37402,HTML BM25,75736,P.5,0.2
37403,HTML BM25,75736,P.10,0.1
37404,HTML BM25,75736,P.100,0.02
37405,HTML BM25,75736,ndcg_cut.5,0.0848
37406,HTML BM25,75736,ndcg_cut.10,0.0848
37407,HTML BM25,75736,ndcg_cut.100,0.1792
37792,HTML BM25,76031,map,0.6792
37793,HTML BM25,76031,recip_rank,0.5
37794,HTML BM25,76031,P.5,0.8
37795,HTML BM25,76031,P.10,0.4
37796,HTML BM25,76031,P.100,0.04
37797,HTML BM25,76031,ndcg_cut.5,0.7239
37798,HTML BM25,76031,ndcg_cut.10,0.7239
37799,HTML BM25,76031,ndcg_cut.100,0.7239
37920,HTML BM25,76100,map,0.0
37921,HTML BM25,76100,recip_rank,0.0
37922,HTML BM25,76100,P.5,0.0
37923,HTML BM25,76100,P.10,0.0
37924,HTML BM25,76100,P.100,0.0
37925,HTML BM25,76100,ndcg_cut.5,0.0
37926,HTML BM25,76100,ndcg_cut.10,0.0
37927,HTML BM25,76100,ndcg_cut.100,0.0
38008,HTML BM25,76203,map,0.4795
38009,HTML BM25,76203,recip_rank,1.0
38010,HTML BM25,76203,P.5,0.4
38011,HTML BM25,76203,P.10,0.3
38012,HTML BM25,76203,P.100,0.04
38013,HTML BM25,76203,ndcg_cut.5,0.6663
38014,HTML BM25,76203,ndcg_cut.10,0.7395
38015,HTML BM25,76203,ndcg_cut.100,0.7865
38128,HTML BM25,76268,map,1.0
38129,HTML BM25,76268,recip_rank,1.0
38130,HTML BM25,76268,P.5,1.0
38131,HTML BM25,76268,P.10,1.0
38132,HTML BM25,76268,P.100,0.1
38133,HTML BM25,76268,ndcg_cut.5,0.8073
38134,HTML BM25,76268,ndcg_cut.10,0.9476
38135,HTML BM25,76268,ndcg_cut.100,0.9476
38144,HTML BM25,76272,map,0.0
38145,HTML BM25,76272,recip_rank,0.0
38146,HTML BM25,76272,P.5,0.0
38147,HTML BM25,76272,P.10,0.0
38148,HTML BM25,76272,P.100,0.0
38149,HTML BM25,76272,ndcg_cut.5,0.0
38150,HTML BM25,76272,ndcg_cut.10,0.0
38151,HTML BM25,76272,ndcg_cut.100,0.0
38216,HTML BM25,76314,map,0.0159
38217,HTML BM25,76314,recip_rank,0.0278
38218,HTML BM25,76314,P.5,0.0
38219,HTML BM25,76314,P.10,0.0
38220,HTML BM25,76314,P.100,0.03
38221,HTML BM25,76314,ndcg_cut.5,0.0
38222,HTML BM25,76314,ndcg_cut.10,0.0
38223,HTML BM25,76314,ndcg_cut.100,0.1578
38288,HTML BM25,76373,map,0.0023
38289,HTML BM25,76373,recip_rank,0.0204
38290,HTML BM25,76373,P.5,0.0
38291,HTML BM25,76373,P.10,0.0
38292,HTML BM25,76373,P.100,0.01
38293,HTML BM25,76373,ndcg_cut.5,0.0
38294,HTML BM25,76373,ndcg_cut.10,0.0
38295,HTML BM25,76373,ndcg_cut.100,0.0432
38360,HTML BM25,76421,map,0.25
38361,HTML BM25,76421,recip_rank,1.0
38362,HTML BM25,76421,P.5,0.2
38363,HTML BM25,76421,P.10,0.1
38364,HTML BM25,76421,P.100,0.01
38365,HTML BM25,76421,ndcg_cut.5,0.5615
38366,HTML BM25,76421,ndcg_cut.10,0.5615
38367,HTML BM25,76421,ndcg_cut.100,0.5615
38416,HTML BM25,76465,map,0.5918
38417,HTML BM25,76465,recip_rank,1.0
38418,HTML BM25,76465,P.5,0.8
38419,HTML BM25,76465,P.10,0.6
38420,HTML BM25,76465,P.100,0.09
38421,HTML BM25,76465,ndcg_cut.5,0.5146
38422,HTML BM25,76465,ndcg_cut.10,0.5339
38423,HTML BM25,76465,ndcg_cut.100,0.6812
45216,HTML BM25,7701,map,0.783
45217,HTML BM25,7701,recip_rank,1.0
45218,HTML BM25,7701,P.5,0.8
45219,HTML BM25,7701,P.10,0.8
45220,HTML BM25,7701,P.100,0.09
45221,HTML BM25,7701,ndcg_cut.5,0.7204
45222,HTML BM25,7701,ndcg_cut.10,0.8607
45223,HTML BM25,7701,ndcg_cut.100,0.8931
39904,HTML BM25,77516,map,0.0175
39905,HTML BM25,77516,recip_rank,0.0526
39906,HTML BM25,77516,P.5,0.0
39907,HTML BM25,77516,P.10,0.0
39908,HTML BM25,77516,P.100,0.02
39909,HTML BM25,77516,ndcg_cut.5,0.0
39910,HTML BM25,77516,ndcg_cut.10,0.0
39911,HTML BM25,77516,ndcg_cut.100,0.0977
39936,HTML BM25,77529,map,1.0
39937,HTML BM25,77529,recip_rank,1.0
39938,HTML BM25,77529,P.5,1.0
39939,HTML BM25,77529,P.10,0.9
39940,HTML BM25,77529,P.100,0.09
39941,HTML BM25,77529,ndcg_cut.5,0.8621
39942,HTML BM25,77529,ndcg_cut.10,0.9375
39943,HTML BM25,77529,ndcg_cut.100,0.9375
39976,HTML BM25,77544,map,0.9306
39977,HTML BM25,77544,recip_rank,1.0
39978,HTML BM25,77544,P.5,0.8
39979,HTML BM25,77544,P.10,0.6
39980,HTML BM25,77544,P.100,0.06
39981,HTML BM25,77544,ndcg_cut.5,0.8516
39982,HTML BM25,77544,ndcg_cut.10,0.9751
39983,HTML BM25,77544,ndcg_cut.100,0.9751
40144,HTML BM25,77624,map,0.0911
40145,HTML BM25,77624,recip_rank,0.3333
40146,HTML BM25,77624,P.5,0.2
40147,HTML BM25,77624,P.10,0.1
40148,HTML BM25,77624,P.100,0.03
40149,HTML BM25,77624,ndcg_cut.5,0.1815
40150,HTML BM25,77624,ndcg_cut.10,0.1705
40151,HTML BM25,77624,ndcg_cut.100,0.2786
40264,HTML BM25,77662,map,0.9667
40265,HTML BM25,77662,recip_rank,1.0
40266,HTML BM25,77662,P.5,0.8
40267,HTML BM25,77662,P.10,0.5
40268,HTML BM25,77662,P.100,0.05
40269,HTML BM25,77662,ndcg_cut.5,0.9102
40270,HTML BM25,77662,ndcg_cut.10,0.9803
40271,HTML BM25,77662,ndcg_cut.100,0.9803
40400,HTML BM25,77750,map,0.1435
40401,HTML BM25,77750,recip_rank,0.25
40402,HTML BM25,77750,P.5,0.2
40403,HTML BM25,77750,P.10,0.2
40404,HTML BM25,77750,P.100,0.04
40405,HTML BM25,77750,ndcg_cut.5,0.073
40406,HTML BM25,77750,ndcg_cut.10,0.1755
40407,HTML BM25,77750,ndcg_cut.100,0.3187
45368,HTML BM25,7783,map,0.6262
45369,HTML BM25,7783,recip_rank,1.0
45370,HTML BM25,7783,P.5,0.8
45371,HTML BM25,7783,P.10,0.5
45372,HTML BM25,7783,P.100,0.05
45373,HTML BM25,7783,ndcg_cut.5,0.8399
45374,HTML BM25,7783,ndcg_cut.10,0.8012
45375,HTML BM25,7783,ndcg_cut.100,0.8012
40640,HTML BM25,77905,map,0.0074
40641,HTML BM25,77905,recip_rank,0.037
40642,HTML BM25,77905,P.5,0.0
40643,HTML BM25,77905,P.10,0.0
40644,HTML BM25,77905,P.100,0.01
40645,HTML BM25,77905,ndcg_cut.5,0.0
40646,HTML BM25,77905,ndcg_cut.10,0.0
40647,HTML BM25,77905,ndcg_cut.100,0.0527
40832,HTML BM25,78024,map,1.0
40833,HTML BM25,78024,recip_rank,1.0
40834,HTML BM25,78024,P.5,0.8
40835,HTML BM25,78024,P.10,0.4
40836,HTML BM25,78024,P.100,0.04
40837,HTML BM25,78024,ndcg_cut.5,1.0
40838,HTML BM25,78024,ndcg_cut.10,1.0
40839,HTML BM25,78024,ndcg_cut.100,1.0
41024,HTML BM25,78127,map,0.3653
41025,HTML BM25,78127,recip_rank,1.0
41026,HTML BM25,78127,P.5,0.2
41027,HTML BM25,78127,P.10,0.1
41028,HTML BM25,78127,P.100,0.03
41029,HTML BM25,78127,ndcg_cut.5,0.3194
41030,HTML BM25,78127,ndcg_cut.10,0.3194
41031,HTML BM25,78127,ndcg_cut.100,0.4906
45448,HTML BM25,7819,map,0.6348
45449,HTML BM25,7819,recip_rank,1.0
45450,HTML BM25,7819,P.5,0.4
45451,HTML BM25,7819,P.10,0.2
45452,HTML BM25,7819,P.100,0.04
45453,HTML BM25,7819,ndcg_cut.5,0.6275
45454,HTML BM25,7819,ndcg_cut.10,0.6275
45455,HTML BM25,7819,ndcg_cut.100,0.8202
41104,HTML BM25,78190,map,0.0
41105,HTML BM25,78190,recip_rank,0.0
41106,HTML BM25,78190,P.5,0.0
41107,HTML BM25,78190,P.10,0.0
41108,HTML BM25,78190,P.100,0.0
41109,HTML BM25,78190,ndcg_cut.5,0.0
41110,HTML BM25,78190,ndcg_cut.10,0.0
41111,HTML BM25,78190,ndcg_cut.100,0.0
41368,HTML BM25,78379,map,0.9135
41369,HTML BM25,78379,recip_rank,1.0
41370,HTML BM25,78379,P.5,1.0
41371,HTML BM25,78379,P.10,0.7
41372,HTML BM25,78379,P.100,0.08
41373,HTML BM25,78379,ndcg_cut.5,0.753
41374,HTML BM25,78379,ndcg_cut.10,0.8048
41375,HTML BM25,78379,ndcg_cut.100,0.8424
41464,HTML BM25,78450,map,0.8571
41465,HTML BM25,78450,recip_rank,1.0
41466,HTML BM25,78450,P.5,1.0
41467,HTML BM25,78450,P.10,0.6
41468,HTML BM25,78450,P.100,0.06
41469,HTML BM25,78450,ndcg_cut.5,0.7414
41470,HTML BM25,78450,ndcg_cut.10,0.7146
41471,HTML BM25,78450,ndcg_cut.100,0.7146
41536,HTML BM25,78493,map,0.8983
41537,HTML BM25,78493,recip_rank,1.0
41538,HTML BM25,78493,P.5,0.8
41539,HTML BM25,78493,P.10,0.9
41540,HTML BM25,78493,P.100,0.24
41541,HTML BM25,78493,ndcg_cut.5,0.7035
41542,HTML BM25,78493,ndcg_cut.10,0.7999
41543,HTML BM25,78493,ndcg_cut.100,0.9256
41568,HTML BM25,78523,map,0.6587
41569,HTML BM25,78523,recip_rank,1.0
41570,HTML BM25,78523,P.5,0.6
41571,HTML BM25,78523,P.10,0.4
41572,HTML BM25,78523,P.100,0.05
41573,HTML BM25,78523,ndcg_cut.5,0.6703
41574,HTML BM25,78523,ndcg_cut.10,0.8015
41575,HTML BM25,78523,ndcg_cut.100,0.838
41736,HTML BM25,78616,map,0.4359
41737,HTML BM25,78616,recip_rank,0.25
41738,HTML BM25,78616,P.5,0.4
41739,HTML BM25,78616,P.10,0.5
41740,HTML BM25,78616,P.100,0.12
41741,HTML BM25,78616,ndcg_cut.5,0.2071
41742,HTML BM25,78616,ndcg_cut.10,0.3108
41743,HTML BM25,78616,ndcg_cut.100,0.5917
41872,HTML BM25,78749,map,0.0244
41873,HTML BM25,78749,recip_rank,0.0417
41874,HTML BM25,78749,P.5,0.0
41875,HTML BM25,78749,P.10,0.0
41876,HTML BM25,78749,P.100,0.03
41877,HTML BM25,78749,ndcg_cut.5,0.0
41878,HTML BM25,78749,ndcg_cut.10,0.0
41879,HTML BM25,78749,ndcg_cut.100,0.1741
41944,HTML BM25,78798,map,0.7568
41945,HTML BM25,78798,recip_rank,1.0
41946,HTML BM25,78798,P.5,0.8
41947,HTML BM25,78798,P.10,0.9
41948,HTML BM25,78798,P.100,0.17
41949,HTML BM25,78798,ndcg_cut.5,0.4344
41950,HTML BM25,78798,ndcg_cut.10,0.5982
41951,HTML BM25,78798,ndcg_cut.100,0.7708
41968,HTML BM25,78831,map,0.0417
41969,HTML BM25,78831,recip_rank,0.0833
41970,HTML BM25,78831,P.5,0.0
41971,HTML BM25,78831,P.10,0.0
41972,HTML BM25,78831,P.100,0.01
41973,HTML BM25,78831,ndcg_cut.5,0.0
41974,HTML BM25,78831,ndcg_cut.10,0.0
41975,HTML BM25,78831,ndcg_cut.100,0.2054
45560,HTML BM25,7903,map,0.0023
45561,HTML BM25,7903,recip_rank,0.0115
45562,HTML BM25,7903,P.5,0.0
45563,HTML BM25,7903,P.10,0.0
45564,HTML BM25,7903,P.100,0.01
45565,HTML BM25,7903,ndcg_cut.5,0.0
45566,HTML BM25,7903,ndcg_cut.10,0.0
45567,HTML BM25,7903,ndcg_cut.100,0.0392
42280,HTML BM25,79073,map,1.0
42281,HTML BM25,79073,recip_rank,1.0
42282,HTML BM25,79073,P.5,1.0
42283,HTML BM25,79073,P.10,0.5
42284,HTML BM25,79073,P.100,0.05
42285,HTML BM25,79073,ndcg_cut.5,0.8734
42286,HTML BM25,79073,ndcg_cut.10,0.8734
42287,HTML BM25,79073,ndcg_cut.100,0.8734
42344,HTML BM25,79103,map,0.8333
42345,HTML BM25,79103,recip_rank,1.0
42346,HTML BM25,79103,P.5,1.0
42347,HTML BM25,79103,P.10,1.0
42348,HTML BM25,79103,P.100,0.1
42349,HTML BM25,79103,ndcg_cut.5,0.6439
42350,HTML BM25,79103,ndcg_cut.10,0.7827
42351,HTML BM25,79103,ndcg_cut.100,0.7187
42520,HTML BM25,79241,map,1.0
42521,HTML BM25,79241,recip_rank,1.0
42522,HTML BM25,79241,P.5,1.0
42523,HTML BM25,79241,P.10,0.5
42524,HTML BM25,79241,P.100,0.05
42525,HTML BM25,79241,ndcg_cut.5,0.8447
42526,HTML BM25,79241,ndcg_cut.10,0.8447
42527,HTML BM25,79241,ndcg_cut.100,0.8447
42560,HTML BM25,79278,map,0.8556
42561,HTML BM25,79278,recip_rank,1.0
42562,HTML BM25,79278,P.5,1.0
42563,HTML BM25,79278,P.10,0.5
42564,HTML BM25,79278,P.100,0.06
42565,HTML BM25,79278,ndcg_cut.5,0.8447
42566,HTML BM25,79278,ndcg_cut.10,0.7748
42567,HTML BM25,79278,ndcg_cut.100,0.8169
42608,HTML BM25,79328,map,0.8509
42609,HTML BM25,79328,recip_rank,1.0
42610,HTML BM25,79328,P.5,1.0
42611,HTML BM25,79328,P.10,0.5
42612,HTML BM25,79328,P.100,0.06
42613,HTML BM25,79328,ndcg_cut.5,0.9093
42614,HTML BM25,79328,ndcg_cut.10,0.854
42615,HTML BM25,79328,ndcg_cut.100,0.9122
42688,HTML BM25,79392,map,0.0
42689,HTML BM25,79392,recip_rank,0.0
42690,HTML BM25,79392,P.5,0.0
42691,HTML BM25,79392,P.10,0.0
42692,HTML BM25,79392,P.100,0.0
42693,HTML BM25,79392,ndcg_cut.5,0.0
42694,HTML BM25,79392,ndcg_cut.10,0.0
42695,HTML BM25,79392,ndcg_cut.100,0.0
42784,HTML BM25,79443,map,1.0
42785,HTML BM25,79443,recip_rank,1.0
42786,HTML BM25,79443,P.5,0.8
42787,HTML BM25,79443,P.10,0.4
42788,HTML BM25,79443,P.100,0.04
42789,HTML BM25,79443,ndcg_cut.5,0.8964
42790,HTML BM25,79443,ndcg_cut.10,0.8964
42791,HTML BM25,79443,ndcg_cut.100,0.8964
45648,HTML BM25,7946,map,0.417
45649,HTML BM25,7946,recip_rank,1.0
45650,HTML BM25,7946,P.5,0.4
45651,HTML BM25,7946,P.10,0.2
45652,HTML BM25,7946,P.100,0.04
45653,HTML BM25,7946,ndcg_cut.5,0.5745
45654,HTML BM25,7946,ndcg_cut.10,0.5745
45655,HTML BM25,7946,ndcg_cut.100,0.643
42816,HTML BM25,79483,map,0.7465
42817,HTML BM25,79483,recip_rank,1.0
42818,HTML BM25,79483,P.5,0.6
42819,HTML BM25,79483,P.10,0.4
42820,HTML BM25,79483,P.100,0.05
42821,HTML BM25,79483,ndcg_cut.5,0.7148
42822,HTML BM25,79483,ndcg_cut.10,0.8461
42823,HTML BM25,79483,ndcg_cut.100,0.8855
42824,HTML BM25,79490,map,1.0
42825,HTML BM25,79490,recip_rank,1.0
42826,HTML BM25,79490,P.5,1.0
42827,HTML BM25,79490,P.10,0.7
42828,HTML BM25,79490,P.100,0.07
42829,HTML BM25,79490,ndcg_cut.5,0.753
42830,HTML BM25,79490,ndcg_cut.10,0.8486
42831,HTML BM25,79490,ndcg_cut.100,0.8486
42832,HTML BM25,79495,map,0.1938
42833,HTML BM25,79495,recip_rank,1.0
42834,HTML BM25,79495,P.5,0.4
42835,HTML BM25,79495,P.10,0.2
42836,HTML BM25,79495,P.100,0.04
42837,HTML BM25,79495,ndcg_cut.5,0.3028
42838,HTML BM25,79495,ndcg_cut.10,0.2483
42839,HTML BM25,79495,ndcg_cut.100,0.346
43032,HTML BM25,79673,map,0.0263
43033,HTML BM25,79673,recip_rank,0.0769
43034,HTML BM25,79673,P.5,0.0
43035,HTML BM25,79673,P.10,0.0
43036,HTML BM25,79673,P.100,0.03
43037,HTML BM25,79673,ndcg_cut.5,0.0
43038,HTML BM25,79673,ndcg_cut.10,0.0
43039,HTML BM25,79673,ndcg_cut.100,0.1576
43064,HTML BM25,79703,map,1.0
43065,HTML BM25,79703,recip_rank,1.0
43066,HTML BM25,79703,P.5,0.8
43067,HTML BM25,79703,P.10,0.4
43068,HTML BM25,79703,P.100,0.04
43069,HTML BM25,79703,ndcg_cut.5,0.9522
43070,HTML BM25,79703,ndcg_cut.10,0.9522
43071,HTML BM25,79703,ndcg_cut.100,0.9522
43120,HTML BM25,79749,map,0.0105
43121,HTML BM25,79749,recip_rank,0.0526
43122,HTML BM25,79749,P.5,0.0
43123,HTML BM25,79749,P.10,0.0
43124,HTML BM25,79749,P.100,0.01
43125,HTML BM25,79749,ndcg_cut.5,0.0
43126,HTML BM25,79749,ndcg_cut.10,0.0
43127,HTML BM25,79749,ndcg_cut.100,0.1172
43176,HTML BM25,79787,map,0.4015
43177,HTML BM25,79787,recip_rank,1.0
43178,HTML BM25,79787,P.5,0.2
43179,HTML BM25,79787,P.10,0.2
43180,HTML BM25,79787,P.100,0.03
43181,HTML BM25,79787,ndcg_cut.5,0.4262
43182,HTML BM25,79787,ndcg_cut.10,0.578
43183,HTML BM25,79787,ndcg_cut.100,0.6375
45688,HTML BM25,7979,map,0.4369
45689,HTML BM25,7979,recip_rank,1.0
45690,HTML BM25,7979,P.5,0.4
45691,HTML BM25,7979,P.10,0.3
45692,HTML BM25,7979,P.100,0.04
45693,HTML BM25,7979,ndcg_cut.5,0.5445
45694,HTML BM25,7979,ndcg_cut.10,0.659
45695,HTML BM25,7979,ndcg_cut.100,0.6963
43208,HTML BM25,79801,map,0.53
43209,HTML BM25,79801,recip_rank,1.0
43210,HTML BM25,79801,P.5,0.8
43211,HTML BM25,79801,P.10,0.4
43212,HTML BM25,79801,P.100,0.06
43213,HTML BM25,79801,ndcg_cut.5,0.8718
43214,HTML BM25,79801,ndcg_cut.10,0.7149
43215,HTML BM25,79801,ndcg_cut.100,0.7795
45704,HTML BM25,8000,map,0.1667
45705,HTML BM25,8000,recip_rank,0.5
45706,HTML BM25,8000,P.5,0.2
45707,HTML BM25,8000,P.10,0.1
45708,HTML BM25,8000,P.100,0.01
45709,HTML BM25,8000,ndcg_cut.5,0.403
45710,HTML BM25,8000,ndcg_cut.10,0.403
45711,HTML BM25,8000,ndcg_cut.100,0.403
43776,HTML BM25,80209,map,0.9705
43777,HTML BM25,80209,recip_rank,1.0
43778,HTML BM25,80209,P.5,1.0
43779,HTML BM25,80209,P.10,0.8
43780,HTML BM25,80209,P.100,0.08
43781,HTML BM25,80209,ndcg_cut.5,0.9093
43782,HTML BM25,80209,ndcg_cut.10,0.9667
43783,HTML BM25,80209,ndcg_cut.100,0.9667
43784,HTML BM25,80219,map,0.8228
43785,HTML BM25,80219,recip_rank,1.0
43786,HTML BM25,80219,P.5,0.8
43787,HTML BM25,80219,P.10,0.8
43788,HTML BM25,80219,P.100,0.08
43789,HTML BM25,80219,ndcg_cut.5,0.6309
43790,HTML BM25,80219,ndcg_cut.10,0.7869
43791,HTML BM25,80219,ndcg_cut.100,0.7869
43816,HTML BM25,80236,map,0.4
43817,HTML BM25,80236,recip_rank,1.0
43818,HTML BM25,80236,P.5,0.4
43819,HTML BM25,80236,P.10,0.2
43820,HTML BM25,80236,P.100,0.02
43821,HTML BM25,80236,ndcg_cut.5,0.7123
43822,HTML BM25,80236,ndcg_cut.10,0.7123
43823,HTML BM25,80236,ndcg_cut.100,0.7123
44064,HTML BM25,80427,map,1.0
44065,HTML BM25,80427,recip_rank,1.0
44066,HTML BM25,80427,P.5,1.0
44067,HTML BM25,80427,P.10,0.8
44068,HTML BM25,80427,P.100,0.08
44069,HTML BM25,80427,ndcg_cut.5,0.7379
44070,HTML BM25,80427,ndcg_cut.10,0.8448
44071,HTML BM25,80427,ndcg_cut.100,0.8448
44272,HTML BM25,80615,map,0.9659
44273,HTML BM25,80615,recip_rank,1.0
44274,HTML BM25,80615,P.5,1.0
44275,HTML BM25,80615,P.10,0.7
44276,HTML BM25,80615,P.100,0.08
44277,HTML BM25,80615,ndcg_cut.5,0.8855
44278,HTML BM25,80615,ndcg_cut.10,0.9094
44279,HTML BM25,80615,ndcg_cut.100,0.9522
44296,HTML BM25,80638,map,0.0256
44297,HTML BM25,80638,recip_rank,0.0769
44298,HTML BM25,80638,P.5,0.0
44299,HTML BM25,80638,P.10,0.0
44300,HTML BM25,80638,P.100,0.01
44301,HTML BM25,80638,ndcg_cut.5,0.0
44302,HTML BM25,80638,ndcg_cut.10,0.0
44303,HTML BM25,80638,ndcg_cut.100,0.0839
44336,HTML BM25,80676,map,0.5556
44337,HTML BM25,80676,recip_rank,0.5
44338,HTML BM25,80676,P.5,0.4
44339,HTML BM25,80676,P.10,0.3
44340,HTML BM25,80676,P.100,0.03
44341,HTML BM25,80676,ndcg_cut.5,0.5627
44342,HTML BM25,80676,ndcg_cut.10,0.6765
44343,HTML BM25,80676,ndcg_cut.100,0.6765
45792,HTML BM25,8076,map,0.8762
45793,HTML BM25,8076,recip_rank,1.0
45794,HTML BM25,8076,P.5,0.6
45795,HTML BM25,8076,P.10,0.5
45796,HTML BM25,8076,P.100,0.05
45797,HTML BM25,8076,ndcg_cut.5,0.7929
45798,HTML BM25,8076,ndcg_cut.10,0.9435
45799,HTML BM25,8076,ndcg_cut.100,0.9435
44440,HTML BM25,80821,map,0.2041
44441,HTML BM25,80821,recip_rank,1.0
44442,HTML BM25,80821,P.5,0.2
44443,HTML BM25,80821,P.10,0.2
44444,HTML BM25,80821,P.100,0.04
44445,HTML BM25,80821,ndcg_cut.5,0.3392
44446,HTML BM25,80821,ndcg_cut.10,0.3914
44447,HTML BM25,80821,ndcg_cut.100,0.5116
44560,HTML BM25,80917,map,0.3333
44561,HTML BM25,80917,recip_rank,1.0
44562,HTML BM25,80917,P.5,0.4
44563,HTML BM25,80917,P.10,0.2
44564,HTML BM25,80917,P.100,0.02
44565,HTML BM25,80917,ndcg_cut.5,0.4537
44566,HTML BM25,80917,ndcg_cut.10,0.4537
44567,HTML BM25,80917,ndcg_cut.100,0.4537
44712,HTML BM25,81065,map,1.0
44713,HTML BM25,81065,recip_rank,1.0
44714,HTML BM25,81065,P.5,0.8
44715,HTML BM25,81065,P.10,0.4
44716,HTML BM25,81065,P.100,0.04
44717,HTML BM25,81065,ndcg_cut.5,0.8401
44718,HTML BM25,81065,ndcg_cut.10,0.8401
44719,HTML BM25,81065,ndcg_cut.100,0.8401
45832,HTML BM25,8127,map,0.68
45833,HTML BM25,8127,recip_rank,1.0
45834,HTML BM25,8127,P.5,0.6
45835,HTML BM25,8127,P.10,0.4
45836,HTML BM25,8127,P.100,0.04
45837,HTML BM25,8127,ndcg_cut.5,0.6164
45838,HTML BM25,8127,ndcg_cut.10,0.7302
45839,HTML BM25,8127,ndcg_cut.100,0.7302
45056,HTML BM25,81316,map,0.3087
45057,HTML BM25,81316,recip_rank,1.0
45058,HTML BM25,81316,P.5,0.4
45059,HTML BM25,81316,P.10,0.2
45060,HTML BM25,81316,P.100,0.04
45061,HTML BM25,81316,ndcg_cut.5,0.4105
45062,HTML BM25,81316,ndcg_cut.10,0.3648
45063,HTML BM25,81316,ndcg_cut.100,0.4502
45144,HTML BM25,81382,map,0.925
45145,HTML BM25,81382,recip_rank,1.0
45146,HTML BM25,81382,P.5,0.8
45147,HTML BM25,81382,P.10,0.5
45148,HTML BM25,81382,P.100,0.05
45149,HTML BM25,81382,ndcg_cut.5,0.7626
45150,HTML BM25,81382,ndcg_cut.10,0.8315
45151,HTML BM25,81382,ndcg_cut.100,0.8315
45152,HTML BM25,81384,map,0.0
45153,HTML BM25,81384,recip_rank,0.0
45154,HTML BM25,81384,P.5,0.0
45155,HTML BM25,81384,P.10,0.0
45156,HTML BM25,81384,P.100,0.0
45157,HTML BM25,81384,ndcg_cut.5,0.0
