,name,qid,measure,value
24040,HTML TFIDF,107115,map,1.0
24041,HTML TFIDF,107115,recip_rank,1.0
24042,HTML TFIDF,107115,P.5,0.8
24043,HTML TFIDF,107115,P.10,0.4
24044,HTML TFIDF,107115,P.100,0.04
24045,HTML TFIDF,107115,ndcg_cut.5,0.8642
24046,HTML TFIDF,107115,ndcg_cut.10,0.8642
24047,HTML TFIDF,107115,ndcg_cut.100,0.8642
24088,HTML TFIDF,107133,map,0.8056
24089,HTML TFIDF,107133,recip_rank,1.0
24090,HTML TFIDF,107133,P.5,0.6
24091,HTML TFIDF,107133,P.10,0.3
24092,HTML TFIDF,107133,P.100,0.03
24093,HTML TFIDF,107133,ndcg_cut.5,0.936
24094,HTML TFIDF,107133,ndcg_cut.10,0.936
24095,HTML TFIDF,107133,ndcg_cut.100,0.936
26624,HTML TFIDF,10722,map,0.0533
26625,HTML TFIDF,10722,recip_rank,0.3333
26626,HTML TFIDF,10722,P.5,0.2
26627,HTML TFIDF,10722,P.10,0.1
26628,HTML TFIDF,10722,P.100,0.02
26629,HTML TFIDF,10722,ndcg_cut.5,0.1815
26630,HTML TFIDF,10722,ndcg_cut.10,0.1613
26631,HTML TFIDF,10722,ndcg_cut.100,0.2182
24336,HTML TFIDF,107334,map,0.2622
24337,HTML TFIDF,107334,recip_rank,1.0
24338,HTML TFIDF,107334,P.5,0.2
24339,HTML TFIDF,107334,P.10,0.1
24340,HTML TFIDF,107334,P.100,0.02
24341,HTML TFIDF,107334,ndcg_cut.5,0.5615
24342,HTML TFIDF,107334,ndcg_cut.10,0.5615
24343,HTML TFIDF,107334,ndcg_cut.100,0.6136
24728,HTML TFIDF,107622,map,0.0037
24729,HTML TFIDF,107622,recip_rank,0.0111
24730,HTML TFIDF,107622,P.5,0.0
24731,HTML TFIDF,107622,P.10,0.0
24732,HTML TFIDF,107622,P.100,0.01
24733,HTML TFIDF,107622,ndcg_cut.5,0.0
24734,HTML TFIDF,107622,ndcg_cut.10,0.0
24735,HTML TFIDF,107622,ndcg_cut.100,0.0491
25040,HTML TFIDF,107898,map,0.0152
25041,HTML TFIDF,107898,recip_rank,0.0455
25042,HTML TFIDF,107898,P.5,0.0
25043,HTML TFIDF,107898,P.10,0.0
25044,HTML TFIDF,107898,P.100,0.01
25045,HTML TFIDF,107898,ndcg_cut.5,0.0
25046,HTML TFIDF,107898,ndcg_cut.10,0.0
25047,HTML TFIDF,107898,ndcg_cut.100,0.1412
25176,HTML TFIDF,108000,map,0.2471
25177,HTML TFIDF,108000,recip_rank,0.25
25178,HTML TFIDF,108000,P.5,0.4
25179,HTML TFIDF,108000,P.10,0.2
25180,HTML TFIDF,108000,P.100,0.04
25181,HTML TFIDF,108000,ndcg_cut.5,0.2567
25182,HTML TFIDF,108000,ndcg_cut.10,0.2567
25183,HTML TFIDF,108000,ndcg_cut.100,0.4471
25192,HTML TFIDF,108015,map,1.0
25193,HTML TFIDF,108015,recip_rank,1.0
25194,HTML TFIDF,108015,P.5,1.0
25195,HTML TFIDF,108015,P.10,0.6
25196,HTML TFIDF,108015,P.100,0.06
25197,HTML TFIDF,108015,ndcg_cut.5,1.0
25198,HTML TFIDF,108015,ndcg_cut.10,1.0
25199,HTML TFIDF,108015,ndcg_cut.100,1.0
26752,HTML TFIDF,10806,map,1.0
26753,HTML TFIDF,10806,recip_rank,1.0
26754,HTML TFIDF,10806,P.5,1.0
26755,HTML TFIDF,10806,P.10,1.0
26756,HTML TFIDF,10806,P.100,0.1
26757,HTML TFIDF,10806,ndcg_cut.5,0.9065
26758,HTML TFIDF,10806,ndcg_cut.10,0.9334
26759,HTML TFIDF,10806,ndcg_cut.100,0.9334
26808,HTML TFIDF,10839,map,0.5395
26809,HTML TFIDF,10839,recip_rank,1.0
26810,HTML TFIDF,10839,P.5,1.0
26811,HTML TFIDF,10839,P.10,0.6
26812,HTML TFIDF,10839,P.100,0.11
26813,HTML TFIDF,10839,ndcg_cut.5,0.6918
26814,HTML TFIDF,10839,ndcg_cut.10,0.6002
26815,HTML TFIDF,10839,ndcg_cut.100,0.7022
26856,HTML TFIDF,10882,map,1.0
26857,HTML TFIDF,10882,recip_rank,1.0
26858,HTML TFIDF,10882,P.5,1.0
26859,HTML TFIDF,10882,P.10,0.7
26860,HTML TFIDF,10882,P.100,0.07
26861,HTML TFIDF,10882,ndcg_cut.5,0.8447
26862,HTML TFIDF,10882,ndcg_cut.10,0.8678
26863,HTML TFIDF,10882,ndcg_cut.100,0.8678
26880,HTML TFIDF,10894,map,0.8042
26881,HTML TFIDF,10894,recip_rank,1.0
26882,HTML TFIDF,10894,P.5,0.8
26883,HTML TFIDF,10894,P.10,0.4
26884,HTML TFIDF,10894,P.100,0.04
26885,HTML TFIDF,10894,ndcg_cut.5,0.7593
26886,HTML TFIDF,10894,ndcg_cut.10,0.7593
26887,HTML TFIDF,10894,ndcg_cut.100,0.7593
26888,HTML TFIDF,10897,map,0.9028
26889,HTML TFIDF,10897,recip_rank,1.0
26890,HTML TFIDF,10897,P.5,1.0
26891,HTML TFIDF,10897,P.10,0.7
26892,HTML TFIDF,10897,P.100,0.08
26893,HTML TFIDF,10897,ndcg_cut.5,0.7467
26894,HTML TFIDF,10897,ndcg_cut.10,0.8017
26895,HTML TFIDF,10897,ndcg_cut.100,0.8405
26904,HTML TFIDF,10907,map,0.6551
26905,HTML TFIDF,10907,recip_rank,1.0
26906,HTML TFIDF,10907,P.5,0.8
26907,HTML TFIDF,10907,P.10,0.6
26908,HTML TFIDF,10907,P.100,0.06
26909,HTML TFIDF,10907,ndcg_cut.5,0.8879
26910,HTML TFIDF,10907,ndcg_cut.10,0.8546
26911,HTML TFIDF,10907,ndcg_cut.100,0.8546
26776,HTML TFIDF,109122,map,0.7333
26777,HTML TFIDF,109122,recip_rank,1.0
26778,HTML TFIDF,109122,P.5,0.6
26779,HTML TFIDF,109122,P.10,0.4
26780,HTML TFIDF,109122,P.100,0.04
26781,HTML TFIDF,109122,ndcg_cut.5,0.7123
26782,HTML TFIDF,109122,ndcg_cut.10,0.7901
26783,HTML TFIDF,109122,ndcg_cut.100,0.7901
26920,HTML TFIDF,109225,map,0.8263
26921,HTML TFIDF,109225,recip_rank,1.0
26922,HTML TFIDF,109225,P.5,0.8
26923,HTML TFIDF,109225,P.10,0.4
26924,HTML TFIDF,109225,P.100,0.05
26925,HTML TFIDF,109225,ndcg_cut.5,0.8118
26926,HTML TFIDF,109225,ndcg_cut.10,0.8118
26927,HTML TFIDF,109225,ndcg_cut.100,0.849
26944,HTML TFIDF,109240,map,0.35
26945,HTML TFIDF,109240,recip_rank,0.5
26946,HTML TFIDF,109240,P.5,0.4
26947,HTML TFIDF,109240,P.10,0.3
26948,HTML TFIDF,109240,P.100,0.03
26949,HTML TFIDF,109240,ndcg_cut.5,0.3513
26950,HTML TFIDF,109240,ndcg_cut.10,0.5032
26951,HTML TFIDF,109240,ndcg_cut.100,0.5032
26960,HTML TFIDF,10950,map,0.2755
26961,HTML TFIDF,10950,recip_rank,1.0
26962,HTML TFIDF,10950,P.5,0.2
26963,HTML TFIDF,10950,P.10,0.3
26964,HTML TFIDF,10950,P.100,0.05
26965,HTML TFIDF,10950,ndcg_cut.5,0.2184
26966,HTML TFIDF,10950,ndcg_cut.10,0.3639
26967,HTML TFIDF,10950,ndcg_cut.100,0.4717
26984,HTML TFIDF,10963,map,1.0
26985,HTML TFIDF,10963,recip_rank,1.0
26986,HTML TFIDF,10963,P.5,1.0
26987,HTML TFIDF,10963,P.10,0.5
26988,HTML TFIDF,10963,P.100,0.05
26989,HTML TFIDF,10963,ndcg_cut.5,0.8734
26990,HTML TFIDF,10963,ndcg_cut.10,0.8734
26991,HTML TFIDF,10963,ndcg_cut.100,0.8734
27456,HTML TFIDF,109654,map,0.614
27457,HTML TFIDF,109654,recip_rank,1.0
27458,HTML TFIDF,109654,P.5,0.6
27459,HTML TFIDF,109654,P.10,0.3
27460,HTML TFIDF,109654,P.100,0.04
27461,HTML TFIDF,109654,ndcg_cut.5,0.6995
27462,HTML TFIDF,109654,ndcg_cut.10,0.6995
27463,HTML TFIDF,109654,ndcg_cut.100,0.7427
26992,HTML TFIDF,10968,map,0.1733
26993,HTML TFIDF,10968,recip_rank,1.0
26994,HTML TFIDF,10968,P.5,0.2
26995,HTML TFIDF,10968,P.10,0.1
26996,HTML TFIDF,10968,P.100,0.02
26997,HTML TFIDF,10968,ndcg_cut.5,0.2533
26998,HTML TFIDF,10968,ndcg_cut.10,0.2323
26999,HTML TFIDF,10968,ndcg_cut.100,0.2733
27896,HTML TFIDF,110010,map,0.0395
27897,HTML TFIDF,110010,recip_rank,0.1667
27898,HTML TFIDF,110010,P.5,0.0
27899,HTML TFIDF,110010,P.10,0.1
27900,HTML TFIDF,110010,P.100,0.02
27901,HTML TFIDF,110010,ndcg_cut.5,0.0
27902,HTML TFIDF,110010,ndcg_cut.10,0.0701
27903,HTML TFIDF,110010,ndcg_cut.100,0.1353
28024,HTML TFIDF,110091,map,0.1033
28025,HTML TFIDF,110091,recip_rank,0.3333
28026,HTML TFIDF,110091,P.5,0.2
28027,HTML TFIDF,110091,P.10,0.1
28028,HTML TFIDF,110091,P.100,0.04
28029,HTML TFIDF,110091,ndcg_cut.5,0.1092
28030,HTML TFIDF,110091,ndcg_cut.10,0.1013
28031,HTML TFIDF,110091,ndcg_cut.100,0.2605
28088,HTML TFIDF,110101,map,0.3862
28089,HTML TFIDF,110101,recip_rank,0.3333
28090,HTML TFIDF,110101,P.5,0.6
28091,HTML TFIDF,110101,P.10,0.4
28092,HTML TFIDF,110101,P.100,0.05
28093,HTML TFIDF,110101,ndcg_cut.5,0.4203
28094,HTML TFIDF,110101,ndcg_cut.10,0.4541
28095,HTML TFIDF,110101,ndcg_cut.100,0.4991
28192,HTML TFIDF,110156,map,0.0
28193,HTML TFIDF,110156,recip_rank,0.0
28194,HTML TFIDF,110156,P.5,0.0
28195,HTML TFIDF,110156,P.10,0.0
28196,HTML TFIDF,110156,P.100,0.0
28197,HTML TFIDF,110156,ndcg_cut.5,0.0
28198,HTML TFIDF,110156,ndcg_cut.10,0.0
28199,HTML TFIDF,110156,ndcg_cut.100,0.0
28200,HTML TFIDF,110160,map,0.7972
28201,HTML TFIDF,110160,recip_rank,1.0
28202,HTML TFIDF,110160,P.5,0.8
28203,HTML TFIDF,110160,P.10,0.8
28204,HTML TFIDF,110160,P.100,0.08
28205,HTML TFIDF,110160,ndcg_cut.5,0.696
28206,HTML TFIDF,110160,ndcg_cut.10,0.8095
28207,HTML TFIDF,110160,ndcg_cut.100,0.8095
29040,HTML TFIDF,110592,map,0.6922
29041,HTML TFIDF,110592,recip_rank,1.0
29042,HTML TFIDF,110592,P.5,0.8
29043,HTML TFIDF,110592,P.10,0.5
29044,HTML TFIDF,110592,P.100,0.06
29045,HTML TFIDF,110592,ndcg_cut.5,0.6199
29046,HTML TFIDF,110592,ndcg_cut.10,0.646
29047,HTML TFIDF,110592,ndcg_cut.100,0.6944
27096,HTML TFIDF,11066,map,0.8755
27097,HTML TFIDF,11066,recip_rank,1.0
27098,HTML TFIDF,11066,P.5,0.8
27099,HTML TFIDF,11066,P.10,0.8
27100,HTML TFIDF,11066,P.100,0.08
27101,HTML TFIDF,11066,ndcg_cut.5,0.6724
27102,HTML TFIDF,11066,ndcg_cut.10,0.8392
27103,HTML TFIDF,11066,ndcg_cut.100,0.8392
29424,HTML TFIDF,110835,map,1.0
29425,HTML TFIDF,110835,recip_rank,1.0
29426,HTML TFIDF,110835,P.5,0.8
29427,HTML TFIDF,110835,P.10,0.4
29428,HTML TFIDF,110835,P.100,0.04
29429,HTML TFIDF,110835,ndcg_cut.5,0.8964
29430,HTML TFIDF,110835,ndcg_cut.10,0.8964
29431,HTML TFIDF,110835,ndcg_cut.100,0.8964
29528,HTML TFIDF,110894,map,0.7612
29529,HTML TFIDF,110894,recip_rank,1.0
29530,HTML TFIDF,110894,P.5,0.8
29531,HTML TFIDF,110894,P.10,0.5
29532,HTML TFIDF,110894,P.100,0.06
29533,HTML TFIDF,110894,ndcg_cut.5,0.6191
29534,HTML TFIDF,110894,ndcg_cut.10,0.6964
29535,HTML TFIDF,110894,ndcg_cut.100,0.7497
27144,HTML TFIDF,11105,map,0.8375
27145,HTML TFIDF,11105,recip_rank,1.0
27146,HTML TFIDF,11105,P.5,0.8
27147,HTML TFIDF,11105,P.10,0.5
27148,HTML TFIDF,11105,P.100,0.06
27149,HTML TFIDF,11105,ndcg_cut.5,0.6534
27150,HTML TFIDF,11105,ndcg_cut.10,0.6702
27151,HTML TFIDF,11105,ndcg_cut.100,0.7715
29856,HTML TFIDF,111134,map,0.6078
29857,HTML TFIDF,111134,recip_rank,1.0
29858,HTML TFIDF,111134,P.5,0.4
29859,HTML TFIDF,111134,P.10,0.3
29860,HTML TFIDF,111134,P.100,0.04
29861,HTML TFIDF,111134,ndcg_cut.5,0.6351
29862,HTML TFIDF,111134,ndcg_cut.10,0.7236
29863,HTML TFIDF,111134,ndcg_cut.100,0.7691
30016,HTML TFIDF,111232,map,0.2899
30017,HTML TFIDF,111232,recip_rank,1.0
30018,HTML TFIDF,111232,P.5,0.2
30019,HTML TFIDF,111232,P.10,0.1
30020,HTML TFIDF,111232,P.100,0.03
30021,HTML TFIDF,111232,ndcg_cut.5,0.2808
30022,HTML TFIDF,111232,ndcg_cut.10,0.2808
30023,HTML TFIDF,111232,ndcg_cut.100,0.448
30968,HTML TFIDF,111975,map,0.3069
30969,HTML TFIDF,111975,recip_rank,1.0
30970,HTML TFIDF,111975,P.5,0.4
30971,HTML TFIDF,111975,P.10,0.3
30972,HTML TFIDF,111975,P.100,0.04
30973,HTML TFIDF,111975,ndcg_cut.5,0.4537
30974,HTML TFIDF,111975,ndcg_cut.10,0.4965
30975,HTML TFIDF,111975,ndcg_cut.100,0.5678
31440,HTML TFIDF,112368,map,0.8985
31441,HTML TFIDF,112368,recip_rank,1.0
31442,HTML TFIDF,112368,P.5,1.0
31443,HTML TFIDF,112368,P.10,0.9
31444,HTML TFIDF,112368,P.100,0.12
31445,HTML TFIDF,112368,ndcg_cut.5,0.8614
31446,HTML TFIDF,112368,ndcg_cut.10,0.8896
31447,HTML TFIDF,112368,ndcg_cut.100,0.9455
27336,HTML TFIDF,11238,map,0.739
27337,HTML TFIDF,11238,recip_rank,1.0
27338,HTML TFIDF,11238,P.5,0.8
27339,HTML TFIDF,11238,P.10,0.9
27340,HTML TFIDF,11238,P.100,0.11
27341,HTML TFIDF,11238,ndcg_cut.5,0.6888
27342,HTML TFIDF,11238,ndcg_cut.10,0.7802
27343,HTML TFIDF,11238,ndcg_cut.100,0.7934
27352,HTML TFIDF,11242,map,0.0
27353,HTML TFIDF,11242,recip_rank,0.0
27354,HTML TFIDF,11242,P.5,0.0
27355,HTML TFIDF,11242,P.10,0.0
27356,HTML TFIDF,11242,P.100,0.0
27357,HTML TFIDF,11242,ndcg_cut.5,0.0
27358,HTML TFIDF,11242,ndcg_cut.10,0.0
27359,HTML TFIDF,11242,ndcg_cut.100,0.0
31568,HTML TFIDF,112462,map,0.0934
31569,HTML TFIDF,112462,recip_rank,0.2
31570,HTML TFIDF,112462,P.5,0.2
31571,HTML TFIDF,112462,P.10,0.1
31572,HTML TFIDF,112462,P.100,0.03
31573,HTML TFIDF,112462,ndcg_cut.5,0.2057
31574,HTML TFIDF,112462,ndcg_cut.10,0.2057
31575,HTML TFIDF,112462,ndcg_cut.100,0.3434
31680,HTML TFIDF,112553,map,0.0022
31681,HTML TFIDF,112553,recip_rank,0.0133
31682,HTML TFIDF,112553,P.5,0.0
31683,HTML TFIDF,112553,P.10,0.0
31684,HTML TFIDF,112553,P.100,0.01
31685,HTML TFIDF,112553,ndcg_cut.5,0.0
31686,HTML TFIDF,112553,ndcg_cut.10,0.0
31687,HTML TFIDF,112553,ndcg_cut.100,0.0649
27392,HTML TFIDF,11298,map,0.4908
27393,HTML TFIDF,11298,recip_rank,0.3333
27394,HTML TFIDF,11298,P.5,0.6
27395,HTML TFIDF,11298,P.10,0.7
27396,HTML TFIDF,11298,P.100,0.08
27397,HTML TFIDF,11298,ndcg_cut.5,0.3442
27398,HTML TFIDF,11298,ndcg_cut.10,0.4987
27399,HTML TFIDF,11298,ndcg_cut.100,0.5405
27472,HTML TFIDF,11364,map,0.2667
27473,HTML TFIDF,11364,recip_rank,0.3333
27474,HTML TFIDF,11364,P.5,0.2
27475,HTML TFIDF,11364,P.10,0.2
27476,HTML TFIDF,11364,P.100,0.02
27477,HTML TFIDF,11364,ndcg_cut.5,0.3066
27478,HTML TFIDF,11364,ndcg_cut.10,0.4838
27479,HTML TFIDF,11364,ndcg_cut.100,0.4838
27536,HTML TFIDF,11409,map,0.9255
27537,HTML TFIDF,11409,recip_rank,1.0
27538,HTML TFIDF,11409,P.5,0.8
27539,HTML TFIDF,11409,P.10,0.9
27540,HTML TFIDF,11409,P.100,0.11
27541,HTML TFIDF,11409,ndcg_cut.5,0.6534
27542,HTML TFIDF,11409,ndcg_cut.10,0.7969
27543,HTML TFIDF,11409,ndcg_cut.100,0.8476
33968,HTML TFIDF,114316,map,0.501
33969,HTML TFIDF,114316,recip_rank,0.5
33970,HTML TFIDF,114316,P.5,0.6
33971,HTML TFIDF,114316,P.10,0.5
33972,HTML TFIDF,114316,P.100,0.1
33973,HTML TFIDF,114316,ndcg_cut.5,0.4566
33974,HTML TFIDF,114316,ndcg_cut.10,0.4841
33975,HTML TFIDF,114316,ndcg_cut.100,0.6962
23024,HTML TFIDF,114709,map,0.8357
23025,HTML TFIDF,114709,recip_rank,1.0
23026,HTML TFIDF,114709,P.5,0.8
23027,HTML TFIDF,114709,P.10,0.4
23028,HTML TFIDF,114709,P.100,0.05
23029,HTML TFIDF,114709,ndcg_cut.5,0.7754
23030,HTML TFIDF,114709,ndcg_cut.10,0.7754
23031,HTML TFIDF,114709,ndcg_cut.100,0.8275
23200,HTML TFIDF,114774,map,0.0181
23201,HTML TFIDF,114774,recip_rank,0.0435
23202,HTML TFIDF,114774,P.5,0.0
23203,HTML TFIDF,114774,P.10,0.0
23204,HTML TFIDF,114774,P.100,0.02
23205,HTML TFIDF,114774,ndcg_cut.5,0.0
23206,HTML TFIDF,114774,ndcg_cut.10,0.0
23207,HTML TFIDF,114774,ndcg_cut.100,0.0989
23304,HTML TFIDF,114822,map,0.0116
23305,HTML TFIDF,114822,recip_rank,0.0357
23306,HTML TFIDF,114822,P.5,0.0
23307,HTML TFIDF,114822,P.10,0.0
23308,HTML TFIDF,114822,P.100,0.02
23309,HTML TFIDF,114822,ndcg_cut.5,0.0
23310,HTML TFIDF,114822,ndcg_cut.10,0.0
23311,HTML TFIDF,114822,ndcg_cut.100,0.1122
23336,HTML TFIDF,114835,map,0.0
23337,HTML TFIDF,114835,recip_rank,0.0
23338,HTML TFIDF,114835,P.5,0.0
23339,HTML TFIDF,114835,P.10,0.0
23340,HTML TFIDF,114835,P.100,0.0
23341,HTML TFIDF,114835,ndcg_cut.5,0.0
23342,HTML TFIDF,114835,ndcg_cut.10,0.0
23343,HTML TFIDF,114835,ndcg_cut.100,0.0
23920,HTML TFIDF,115219,map,0.7117
23921,HTML TFIDF,115219,recip_rank,1.0
23922,HTML TFIDF,115219,P.5,0.6
23923,HTML TFIDF,115219,P.10,0.5
23924,HTML TFIDF,115219,P.100,0.05
23925,HTML TFIDF,115219,ndcg_cut.5,0.4779
23926,HTML TFIDF,115219,ndcg_cut.10,0.7279
23927,HTML TFIDF,115219,ndcg_cut.100,0.7279
24256,HTML TFIDF,115463,map,0.3056
24257,HTML TFIDF,115463,recip_rank,1.0
24258,HTML TFIDF,115463,P.5,0.2
24259,HTML TFIDF,115463,P.10,0.2
24260,HTML TFIDF,115463,P.100,0.02
24261,HTML TFIDF,115463,ndcg_cut.5,0.2808
24262,HTML TFIDF,115463,ndcg_cut.10,0.4498
24263,HTML TFIDF,115463,ndcg_cut.100,0.4498
24792,HTML TFIDF,115879,map,0.4074
24793,HTML TFIDF,115879,recip_rank,1.0
24794,HTML TFIDF,115879,P.5,0.4
24795,HTML TFIDF,115879,P.10,0.3
24796,HTML TFIDF,115879,P.100,0.04
24797,HTML TFIDF,115879,ndcg_cut.5,0.5728
24798,HTML TFIDF,115879,ndcg_cut.10,0.5954
24799,HTML TFIDF,115879,ndcg_cut.100,0.64
27752,HTML TFIDF,11594,map,0.0152
27753,HTML TFIDF,11594,recip_rank,0.0556
27754,HTML TFIDF,11594,P.5,0.0
27755,HTML TFIDF,11594,P.10,0.0
27756,HTML TFIDF,11594,P.100,0.02
27757,HTML TFIDF,11594,ndcg_cut.5,0.0
27758,HTML TFIDF,11594,ndcg_cut.10,0.0
27759,HTML TFIDF,11594,ndcg_cut.100,0.1173
24848,HTML TFIDF,115944,map,0.5791
24849,HTML TFIDF,115944,recip_rank,1.0
24850,HTML TFIDF,115944,P.5,0.6
24851,HTML TFIDF,115944,P.10,0.3
24852,HTML TFIDF,115944,P.100,0.05
24853,HTML TFIDF,115944,ndcg_cut.5,0.7929
24854,HTML TFIDF,115944,ndcg_cut.10,0.7273
24855,HTML TFIDF,115944,ndcg_cut.100,0.8342
24960,HTML TFIDF,116029,map,0.3857
24961,HTML TFIDF,116029,recip_rank,0.3333
24962,HTML TFIDF,116029,P.5,0.2
24963,HTML TFIDF,116029,P.10,0.4
24964,HTML TFIDF,116029,P.100,0.05
24965,HTML TFIDF,116029,ndcg_cut.5,0.0984
24966,HTML TFIDF,116029,ndcg_cut.10,0.432
24967,HTML TFIDF,116029,ndcg_cut.100,0.5305
25008,HTML TFIDF,116064,map,0.6727
25009,HTML TFIDF,116064,recip_rank,1.0
25010,HTML TFIDF,116064,P.5,0.6
25011,HTML TFIDF,116064,P.10,0.3
25012,HTML TFIDF,116064,P.100,0.04
25013,HTML TFIDF,116064,ndcg_cut.5,0.7929
25014,HTML TFIDF,116064,ndcg_cut.10,0.7929
25015,HTML TFIDF,116064,ndcg_cut.100,0.8636
27808,HTML TFIDF,11650,map,0.8767
27809,HTML TFIDF,11650,recip_rank,1.0
27810,HTML TFIDF,11650,P.5,0.8
27811,HTML TFIDF,11650,P.10,0.5
27812,HTML TFIDF,11650,P.100,0.05
27813,HTML TFIDF,11650,ndcg_cut.5,0.7799
27814,HTML TFIDF,11650,ndcg_cut.10,0.8701
27815,HTML TFIDF,11650,ndcg_cut.100,0.8701
26016,HTML TFIDF,116750,map,0.0872
26017,HTML TFIDF,116750,recip_rank,0.1429
26018,HTML TFIDF,116750,P.5,0.0
26019,HTML TFIDF,116750,P.10,0.2
26020,HTML TFIDF,116750,P.100,0.04
26021,HTML TFIDF,116750,ndcg_cut.5,0.0
26022,HTML TFIDF,116750,ndcg_cut.10,0.2212
26023,HTML TFIDF,116750,ndcg_cut.100,0.3097
26112,HTML TFIDF,116855,map,0.4665
26113,HTML TFIDF,116855,recip_rank,1.0
26114,HTML TFIDF,116855,P.5,0.8
26115,HTML TFIDF,116855,P.10,0.5
26116,HTML TFIDF,116855,P.100,0.07
26117,HTML TFIDF,116855,ndcg_cut.5,0.6287
26118,HTML TFIDF,116855,ndcg_cut.10,0.524
26119,HTML TFIDF,116855,ndcg_cut.100,0.6144
26208,HTML TFIDF,116929,map,0.3667
26209,HTML TFIDF,116929,recip_rank,1.0
26210,HTML TFIDF,116929,P.5,0.4
26211,HTML TFIDF,116929,P.10,0.3
26212,HTML TFIDF,116929,P.100,0.03
26213,HTML TFIDF,116929,ndcg_cut.5,0.6156
26214,HTML TFIDF,116929,ndcg_cut.10,0.6918
26215,HTML TFIDF,116929,ndcg_cut.100,0.6918
26464,HTML TFIDF,117095,map,0.4477
26465,HTML TFIDF,117095,recip_rank,1.0
26466,HTML TFIDF,117095,P.5,0.6
26467,HTML TFIDF,117095,P.10,0.4
26468,HTML TFIDF,117095,P.100,0.05
26469,HTML TFIDF,117095,ndcg_cut.5,0.4785
26470,HTML TFIDF,117095,ndcg_cut.10,0.5448
26471,HTML TFIDF,117095,ndcg_cut.100,0.597
26496,HTML TFIDF,117141,map,0.4189
26497,HTML TFIDF,117141,recip_rank,1.0
26498,HTML TFIDF,117141,P.5,0.4
26499,HTML TFIDF,117141,P.10,0.3
26500,HTML TFIDF,117141,P.100,0.06
26501,HTML TFIDF,117141,ndcg_cut.5,0.3124
26502,HTML TFIDF,117141,ndcg_cut.10,0.3391
26503,HTML TFIDF,117141,ndcg_cut.100,0.5805
26512,HTML TFIDF,117161,map,0.0
26513,HTML TFIDF,117161,recip_rank,0.0
26514,HTML TFIDF,117161,P.5,0.0
26515,HTML TFIDF,117161,P.10,0.0
26516,HTML TFIDF,117161,P.100,0.0
26517,HTML TFIDF,117161,ndcg_cut.5,0.0
26518,HTML TFIDF,117161,ndcg_cut.10,0.0
26519,HTML TFIDF,117161,ndcg_cut.100,0.0
26680,HTML TFIDF,117244,map,0.529
26681,HTML TFIDF,117244,recip_rank,1.0
26682,HTML TFIDF,117244,P.5,0.6
26683,HTML TFIDF,117244,P.10,0.3
26684,HTML TFIDF,117244,P.100,0.04
26685,HTML TFIDF,117244,ndcg_cut.5,0.5745
26686,HTML TFIDF,117244,ndcg_cut.10,0.5331
26687,HTML TFIDF,117244,ndcg_cut.100,0.5772
27920,HTML TFIDF,11729,map,0.0417
27921,HTML TFIDF,11729,recip_rank,0.3333
27922,HTML TFIDF,11729,P.5,0.2
27923,HTML TFIDF,11729,P.10,0.1
27924,HTML TFIDF,11729,P.100,0.01
27925,HTML TFIDF,11729,ndcg_cut.5,0.0907
27926,HTML TFIDF,11729,ndcg_cut.10,0.0767
27927,HTML TFIDF,11729,ndcg_cut.100,0.0767
26936,HTML TFIDF,117430,map,0.2226
26937,HTML TFIDF,117430,recip_rank,1.0
26938,HTML TFIDF,117430,P.5,0.4
26939,HTML TFIDF,117430,P.10,0.3
26940,HTML TFIDF,117430,P.100,0.04
26941,HTML TFIDF,117430,ndcg_cut.5,0.2766
26942,HTML TFIDF,117430,ndcg_cut.10,0.2446
26943,HTML TFIDF,117430,ndcg_cut.100,0.2618
27976,HTML TFIDF,11754,map,0.1815
27977,HTML TFIDF,11754,recip_rank,0.3333
27978,HTML TFIDF,11754,P.5,0.4
27979,HTML TFIDF,11754,P.10,0.2
27980,HTML TFIDF,11754,P.100,0.05
27981,HTML TFIDF,11754,ndcg_cut.5,0.1937
27982,HTML TFIDF,11754,ndcg_cut.10,0.1797
27983,HTML TFIDF,11754,ndcg_cut.100,0.3369
27224,HTML TFIDF,117656,map,0.236
27225,HTML TFIDF,117656,recip_rank,1.0
27226,HTML TFIDF,117656,P.5,0.2
27227,HTML TFIDF,117656,P.10,0.2
27228,HTML TFIDF,117656,P.100,0.03
27229,HTML TFIDF,117656,ndcg_cut.5,0.3392
27230,HTML TFIDF,117656,ndcg_cut.10,0.4035
27231,HTML TFIDF,117656,ndcg_cut.100,0.4695
28032,HTML TFIDF,11788,map,0.5917
28033,HTML TFIDF,11788,recip_rank,1.0
28034,HTML TFIDF,11788,P.5,0.8
28035,HTML TFIDF,11788,P.10,0.4
28036,HTML TFIDF,11788,P.100,0.04
28037,HTML TFIDF,11788,ndcg_cut.5,0.6201
28038,HTML TFIDF,11788,ndcg_cut.10,0.5688
28039,HTML TFIDF,11788,ndcg_cut.100,0.5688
27512,HTML TFIDF,117894,map,0.0028
27513,HTML TFIDF,117894,recip_rank,0.0114
27514,HTML TFIDF,117894,P.5,0.0
27515,HTML TFIDF,117894,P.10,0.0
27516,HTML TFIDF,117894,P.100,0.01
27517,HTML TFIDF,117894,ndcg_cut.5,0.0
27518,HTML TFIDF,117894,ndcg_cut.10,0.0
27519,HTML TFIDF,117894,ndcg_cut.100,0.0434
27832,HTML TFIDF,118158,map,0.5952
